X Y Interpolated_Values
4.600000000000000000e+02 2.400000000000000000e+01 9.888662857109816740e-01
4.800000000000000000e+02 2.400000000000000000e+01 9.875793464133388877e-01
5.000000000000000000e+02 2.400000000000000000e+01 9.870879281296128793e-01
5.200000000000000000e+02 2.400000000000000000e+01 9.879536612316497379e-01
5.400000000000000000e+02 2.400000000000000000e+01 9.922433418071722189e-01
5.600000000000000000e+02 2.400000000000000000e+01 9.885417234655322627e-01
5.800000000000000000e+02 2.400000000000000000e+01 9.897225414164358970e-01
6.000000000000000000e+02 2.400000000000000000e+01 9.892443325494983952e-01
6.200000000000000000e+02 2.400000000000000000e+01 9.896322032869547813e-01
6.400000000000000000e+02 2.400000000000000000e+01 9.879542492323833969e-01
6.600000000000000000e+02 2.400000000000000000e+01 9.858135141070071272e-01
6.800000000000000000e+02 2.400000000000000000e+01 9.861721530828209126e-01
7.000000000000000000e+02 2.400000000000000000e+01 9.862792651175826819e-01
7.200000000000000000e+02 2.400000000000000000e+01 9.828759480637716539e-01
7.400000000000000000e+02 2.400000000000000000e+01 9.797718273166512448e-01
7.600000000000000000e+02 2.400000000000000000e+01 9.786983755633053006e-01
7.800000000000000000e+02 2.400000000000000000e+01 9.792745625129458675e-01
8.000000000000000000e+02 2.400000000000000000e+01 9.717615929249130424e-01
8.200000000000000000e+02 2.400000000000000000e+01 9.620236813348371774e-01
8.400000000000000000e+02 2.400000000000000000e+01 9.403378286033549083e-01
8.600000000000000000e+02 2.400000000000000000e+01 9.125132041206651667e-01
0.000000000000000000e+00 3.000000000000000000e+01 1.000199999999999978e+00
2.000000000000000000e+01 3.000000000000000000e+01 1.000179760169290111e+00
4.000000000000000000e+01 3.000000000000000000e+01 1.000233500697355948e+00
6.000000000000000000e+01 3.000000000000000000e+01 1.000063532840252734e+00
8.000000000000000000e+01 3.000000000000000000e+01 1.000168013247395349e+00
1.000000000000000000e+02 3.000000000000000000e+01 1.000119983620056496e+00
1.200000000000000000e+02 3.000000000000000000e+01 1.000749767141147606e+00
1.400000000000000000e+02 3.000000000000000000e+01 1.001462331650116333e+00
1.600000000000000000e+02 3.000000000000000000e+01 1.000981851237032094e+00
1.800000000000000000e+02 3.000000000000000000e+01 9.984874701096767557e-01
2.000000000000000000e+02 3.000000000000000000e+01 9.982859400346701939e-01
2.200000000000000000e+02 3.000000000000000000e+01 9.987686124716167457e-01
2.400000000000000000e+02 3.000000000000000000e+01 9.984624342354220250e-01
2.600000000000000000e+02 3.000000000000000000e+01 9.973304234845234983e-01
2.800000000000000000e+02 3.000000000000000000e+01 9.962549896268649841e-01
3.000000000000000000e+02 3.000000000000000000e+01 9.963442134722337862e-01
3.200000000000000000e+02 3.000000000000000000e+01 9.960319716540023682e-01
3.400000000000000000e+02 3.000000000000000000e+01 9.952111200759041765e-01
3.600000000000000000e+02 3.000000000000000000e+01 9.948786161441509623e-01
3.800000000000000000e+02 3.000000000000000000e+01 9.941053333047162877e-01
4.000000000000000000e+02 3.000000000000000000e+01 9.929995432585527748e-01
4.200000000000000000e+02 3.000000000000000000e+01 9.925268312800510362e-01
4.400000000000000000e+02 3.000000000000000000e+01 9.914999195266694931e-01
4.600000000000000000e+02 3.000000000000000000e+01 9.906226684077948930e-01
4.800000000000000000e+02 3.000000000000000000e+01 9.894492312950771140e-01
5.000000000000000000e+02 3.000000000000000000e+01 9.891481221725682005e-01
5.200000000000000000e+02 3.000000000000000000e+01 9.903164375589192936e-01
5.400000000000000000e+02 3.000000000000000000e+01 9.950454896397842308e-01
5.600000000000000000e+02 3.000000000000000000e+01 9.939008825008271986e-01
5.800000000000000000e+02 3.000000000000000000e+01 9.946031589946655593e-01
6.000000000000000000e+02 3.000000000000000000e+01 9.943997481220844259e-01
6.200000000000000000e+02 3.000000000000000000e+01 9.954683110422465342e-01
6.400000000000000000e+02 3.000000000000000000e+01 9.941742734733625131e-01
6.600000000000000000e+02 3.000000000000000000e+01 9.922228377007014100e-01
6.800000000000000000e+02 3.000000000000000000e+01 9.932320323518695204e-01
7.000000000000000000e+02 3.000000000000000000e+01 9.938497677783618700e-01
7.200000000000000000e+02 3.000000000000000000e+01 9.908283355894778044e-01
7.400000000000000000e+02 3.000000000000000000e+01 9.881733099776847107e-01
7.600000000000000000e+02 3.000000000000000000e+01 9.871734900433363213e-01
7.800000000000000000e+02 3.000000000000000000e+01 9.889424227989088712e-01
8.000000000000000000e+02 3.000000000000000000e+01 9.817170135357617955e-01
8.200000000000000000e+02 3.000000000000000000e+01 9.731338454197806520e-01
8.400000000000000000e+02 3.000000000000000000e+01 9.500750127384742783e-01
8.600000000000000000e+02 3.000000000000000000e+01 9.198695390198071697e-01
0.000000000000000000e+00 3.600000000000000000e+01 1.000201480150243682e+00
2.000000000000000000e+01 3.600000000000000000e+01 1.000186882071089967e+00
4.000000000000000000e+01 3.600000000000000000e+01 1.000218678838806330e+00
6.000000000000000000e+01 3.600000000000000000e+01 1.000258823697435906e+00
8.000000000000000000e+01 3.600000000000000000e+01 1.000331418878547041e+00
1.000000000000000000e+02 3.600000000000000000e+01 1.000298112572967968e+00
1.200000000000000000e+02 3.600000000000000000e+01 1.000994370578328185e+00
1.400000000000000000e+02 3.600000000000000000e+01 1.001893894248366390e+00
1.600000000000000000e+02 3.600000000000000000e+01 1.001925268156268256e+00
1.800000000000000000e+02 3.600000000000000000e+01 9.988479148731943535e-01
2.000000000000000000e+02 3.600000000000000000e+01 9.986947604512924626e-01
2.200000000000000000e+02 3.600000000000000000e+01 9.993382929557202976e-01
2.400000000000000000e+02 3.600000000000000000e+01 9.991725912125672959e-01
2.600000000000000000e+02 3.600000000000000000e+01 9.980021778007146516e-01
2.800000000000000000e+02 3.600000000000000000e+01 9.969689187165245992e-01
3.000000000000000000e+02 3.600000000000000000e+01 9.972066441403146797e-01
3.200000000000000000e+02 3.600000000000000000e+01 9.969525326204314863e-01
