channelID,x,y,z,label
288,-2109.66,-2241.47,-7359.65,114
289,-2090.24,-2229.66,-7370.51,147
290,-2140.65,-2197.58,-7359.65,115
291,-2123.01,-2183.23,-7370.51,147
292,-2177.32,-2158.31,-7359.65,148
293,-2161.8,-2141.69,-7370.51,148
294,-2218.99,-2124.41,-7359.65,149
295,-2205.88,-2105.83,-7370.51,149
296,-2264.9,-2096.49,-7359.65,117
297,-2254.44,-2076.3,-7370.51,150
298,-2314.18,-2075.08,-7359.65,118
299,-2306.56,-2053.66,-7370.51,118
300,-2365.91,-2060.59,-7359.65,151
301,-2361.28,-2038.33,-7370.51,151
302,-2419.14,-2053.27,-7359.65,152
303,-2417.59,-2030.59,-7370.51,152
304,-2472.86,-2053.27,-7359.65,153
305,-2474.41,-2030.59,-7370.51,153
306,-2526.09,-2060.59,-7359.65,154
307,-2530.71,-2038.33,-7370.51,154
308,-2577.82,-2075.08,-7359.65,121
309,-2585.44,-2053.66,-7370.51,121
310,-2627.1,-2096.49,-7359.65,122
311,-2637.56,-2076.3,-7370.51,155
312,-2673.0,-2124.4,-7359.65,156
313,-2686.12,-2105.83,-7370.51,156
314,-2714.68,-2158.31,-7359.65,157
315,-2730.2,-2141.69,-7370.51,157
316,-2751.36,-2197.58,-7359.65,124
317,-2768.99,-2183.23,-7370.51,158
318,-2782.34,-2241.47,-7359.65,125
319,-2801.77,-2229.66,-7370.51,158
320,-2807.06,-2289.17,-7359.65,159
321,-2827.91,-2280.11,-7370.51,159
322,-2825.05,-2339.8,-7359.65,126
323,-2846.94,-2333.66,-7370.51,160
324,-2835.98,-2392.4,-7359.65,127
325,-2858.5,-2389.3,-7370.51,161
326,-2839.64,-2446.0,-7359.65,161
327,-2862.38,-2446.0,-7370.51,161
328,-2835.98,-2499.6,-7359.65,128
329,-2858.5,-2502.7,-7370.51,162
330,-2825.05,-2552.2,-7359.65,129
331,-2846.94,-2558.34,-7370.51,163
332,-2807.06,-2602.83,-7359.65,164
333,-2827.91,-2611.89,-7370.51,164
334,-2782.34,-2650.53,-7359.65,130
335,-2801.77,-2662.34,-7370.51,165
336,-2751.36,-2694.42,-7359.65,131
337,-2768.99,-2708.77,-7370.51,165
338,-2714.68,-2733.69,-7359.65,166
339,-2730.2,-2750.31,-7370.51,166
340,-2673.0,-2767.6,-7359.65,167
341,-2686.12,-2786.17,-7370.51,167
342,-2627.1,-2795.51,-7359.65,133
343,-2637.56,-2815.7,-7370.51,168
344,-2577.82,-2816.92,-7359.65,134
345,-2585.44,-2838.34,-7370.51,134
346,-2526.09,-2831.41,-7359.65,169
347,-2530.71,-2853.67,-7370.51,169
348,-2472.86,-2838.73,-7359.65,170
349,-2474.41,-2861.41,-7370.51,170
350,-2419.14,-2838.73,-7359.65,171
351,-2417.59,-2861.41,-7370.51,171
352,-2365.91,-2831.41,-7359.65,172
353,-2361.29,-2853.67,-7370.51,172
354,-2314.18,-2816.92,-7359.65,137
355,-2306.56,-2838.34,-7370.51,137
356,-2264.9,-2795.51,-7359.65,138
357,-2254.44,-2815.7,-7370.51,173
358,-2219.0,-2767.6,-7359.65,174
359,-2205.88,-2786.17,-7370.51,174
360,-2177.32,-2733.69,-7359.65,175
361,-2161.8,-2750.31,-7370.51,175
362,-2140.64,-2694.42,-7359.65,140
363,-2123.01,-2708.77,-7370.51,176
364,-2109.66,-2650.53,-7359.65,141
365,-2090.23,-2662.34,-7370.51,176
366,-2084.94,-2602.83,-7359.65,177
367,-2064.09,-2611.89,-7370.51,177
368,-2066.95,-2552.2,-7359.65,142
369,-2045.06,-2558.34,-7370.51,178
370,-2056.02,-2499.6,-7359.65,143
371,-2033.5,-2502.7,-7370.51,179
372,-2005.78,-2446.0,-7382.72,180
373,-1983.68,-2446.0,-7394.83,180
374,-2008.99,-2392.94,-7382.72,144
375,-1987.05,-2390.27,-7394.83,180
376,-2018.57,-2340.65,-7382.72,181
377,-1997.11,-2335.36,-7394.83,181
378,-2034.39,-2289.9,-7382.72,182
379,-2013.72,-2282.06,-7394.83,182
380,-2056.21,-2241.42,-7382.72,146
381,-2036.63,-2231.15,-7394.83,183
382,-2083.71,-2195.93,-7382.72,147
383,-2065.52,-2183.37,-7394.83,183
384,-2116.49,-2154.08,-7382.72,184
385,-2099.95,-2139.42,-7394.83,184
386,-2154.08,-2116.49,-7382.72,185
387,-2139.42,-2099.95,-7394.83,185
388,-2195.93,-2083.71,-7382.72,149
389,-2183.37,-2065.52,-7394.83,186
390,-2241.42,-2056.21,-7382.72,150
391,-2231.15,-2036.63,-7394.83,186
392,-2289.9,-2034.39,-7382.72,187
393,-2282.06,-2013.72,-7394.83,187
394,-2340.65,-2018.57,-7382.72,188
395,-2335.36,-1997.11,-7394.83,188
396,-2392.94,-2008.99,-7382.72,152
397,-2390.27,-1987.05,-7394.83,189
398,-2446.0,-2005.78,-7382.72,190
399,-2446.0,-1983.68,-7394.83,190
400,-2499.06,-2008.99,-7382.72,153
401,-2501.73,-1987.05,-7394.83,190
402,-2551.35,-2018.57,-7382.72,191
403,-2556.64,-1997.11,-7394.83,191
404,-2602.1,-2034.39,-7382.72,192
405,-2609.94,-2013.72,-7394.83,192
406,-2650.58,-2056.2,-7382.72,155
407,-2660.85,-2036.63,-7394.83,193
408,-2696.07,-2083.7,-7382.72,156
409,-2708.63,-2065.51,-7394.83,193
410,-2737.92,-2116.49,-7382.72,194
411,-2752.57,-2099.94,-7394.83,194
412,-2775.51,-2154.08,-7382.72,195
413,-2792.06,-2139.43,-7394.83,195
414,-2808.3,-2195.93,-7382.72,158
415,-2826.49,-2183.37,-7394.83,196
416,-2835.8,-2241.42,-7382.72,159
417,-2855.37,-2231.15,-7394.83,196
418,-2857.61,-2289.9,-7382.72,197
419,-2878.28,-2282.06,-7394.83,197
420,-2873.43,-2340.65,-7382.72,198
421,-2894.89,-2335.36,-7394.83,198
422,-2883.01,-2392.94,-7382.72,161
423,-2904.95,-2390.27,-7394.83,199
424,-2886.22,-2446.0,-7382.72,199
425,-2908.32,-2446.0,-7394.83,199
426,-2883.01,-2499.06,-7382.72,162
427,-2904.95,-2501.73,-7394.83,200
428,-2873.43,-2551.35,-7382.72,201
429,-2894.89,-2556.64,-7394.83,201
430,-2857.61,-2602.1,-7382.72,202
431,-2878.28,-2609.94,-7394.83,202
432,-2835.8,-2650.58,-7382.72,164
433,-2855.37,-2660.85,-7394.83,203
434,-2808.3,-2696.07,-7382.72,165
435,-2826.49,-2708.63,-7394.83,203
436,-2775.51,-2737.92,-7382.72,204
437,-2792.06,-2752.57,-7394.83,204
438,-2737.92,-2775.51,-7382.72,205
439,-2752.57,-2792.06,-7394.83,205
440,-2696.07,-2808.3,-7382.72,167
441,-2708.63,-2826.49,-7394.83,206
442,-2650.58,-2835.8,-7382.72,168
443,-2660.85,-2855.37,-7394.83,206
444,-2602.1,-2857.61,-7382.72,207
445,-2609.94,-2878.28,-7394.83,207
446,-2551.35,-2873.43,-7382.72,208
447,-2556.64,-2894.89,-7394.83,208
448,-2499.06,-2883.01,-7382.72,170
449,-2501.73,-2904.95,-7394.83,209
450,-2446.0,-2886.22,-7382.72,210
451,-2446.0,-2908.32,-7394.83,210
452,-2392.94,-2883.01,-7382.72,171
453,-2390.27,-2904.95,-7394.83,210
454,-2340.65,-2873.43,-7382.72,211
455,-2335.36,-2894.89,-7394.83,211
456,-2289.9,-2857.61,-7382.72,212
457,-2282.06,-2878.28,-7394.83,212
458,-2241.42,-2835.8,-7382.72,173
459,-2231.15,-2855.37,-7394.83,213
460,-2195.93,-2808.3,-7382.72,174
461,-2183.37,-2826.49,-7394.83,213
462,-2154.08,-2775.51,-7382.72,214
463,-2139.43,-2792.06,-7394.83,214
464,-2116.49,-2737.92,-7382.72,215
465,-2099.94,-2752.57,-7394.83,215
466,-2083.7,-2696.07,-7382.72,176
467,-2065.51,-2708.63,-7394.83,216
468,-2056.2,-2650.58,-7382.72,177
469,-2036.63,-2660.85,-7394.83,216
470,-2034.39,-2602.1,-7382.72,217
471,-2013.72,-2609.94,-7394.83,217
472,-2018.57,-2551.35,-7382.72,218
473,-1997.11,-2556.64,-7394.83,218
474,-2008.99,-2499.06,-7382.72,179
475,-1987.05,-2501.73,-7394.83,219
476,-1960.62,-2446.0,-7408.3,220
477,-1939.22,-2446.0,-7421.6,264
478,-1963.47,-2393.52,-7408.3,180
479,-1942.19,-2391.21,-7421.6,220
480,-1971.97,-2341.66,-7408.3,221
481,-1951.07,-2337.06,-7421.6,221
482,-1986.03,-2291.02,-7408.3,222
483,-1965.75,-2284.18,-7421.6,222
484,-2005.48,-2242.2,-7408.3,182
485,-1986.06,-2233.21,-7421.6,223
486,-2030.1,-2195.76,-7408.3,183
487,-2011.76,-2184.73,-7421.6,223
488,-2059.59,-2152.26,-7408.3,224
489,-2042.56,-2139.31,-7421.6,224
490,-2093.62,-2112.21,-7408.3,225
491,-2078.08,-2097.49,-7421.6,225
492,-2131.77,-2076.06,-7408.3,185
493,-2117.92,-2059.75,-7421.6,226
494,-2173.61,-2044.26,-7408.3,186
495,-2161.6,-2026.55,-7421.6,226
496,-2218.65,-2017.16,-7408.3,227
497,-2208.62,-1998.26,-7421.6,227
498,-2266.34,-1995.1,-7408.3,187
499,-2258.42,-1975.21,-7421.6,228
500,-2316.15,-1978.31,-7408.3,188
501,-2310.42,-1957.69,-7421.6,229
502,-2367.48,-1967.02,-7408.3,229
503,-2364.01,-1945.9,-7421.6,229
504,-2419.72,-1961.33,-7408.3,230
505,-2418.56,-1939.96,-7421.6,230
506,-2472.28,-1961.33,-7408.3,231
507,-2473.44,-1939.96,-7421.6,231
508,-2524.52,-1967.02,-7408.3,232
509,-2527.99,-1945.9,-7421.6,232
510,-2575.85,-1978.31,-7408.3,191
511,-2581.58,-1957.69,-7421.6,232
512,-2625.66,-1995.1,-7408.3,192
513,-2633.58,-1975.21,-7421.6,233
514,-2673.35,-2017.16,-7408.3,234
515,-2683.38,-1998.26,-7421.6,234
516,-2718.39,-2044.26,-7408.3,193
517,-2730.4,-2026.55,-7421.6,235
518,-2760.23,-2076.06,-7408.3,194
519,-2774.08,-2059.75,-7421.6,235
520,-2798.38,-2112.21,-7408.3,236
521,-2813.92,-2097.49,-7421.6,236
522,-2832.41,-2152.26,-7408.3,237
523,-2849.44,-2139.31,-7421.6,237
524,-2861.9,-2195.77,-7408.3,196
525,-2880.24,-2184.73,-7421.6,238
526,-2886.52,-2242.19,-7408.3,197
527,-2905.94,-2233.21,-7421.6,238
528,-2905.97,-2291.02,-7408.3,239
529,-2926.25,-2284.18,-7421.6,239
530,-2920.03,-2341.66,-7408.3,240
531,-2940.93,-2337.06,-7421.6,240
532,-2928.53,-2393.52,-7408.3,199
533,-2949.81,-2391.21,-7421.6,241
534,-2931.38,-2446.0,-7408.3,241
535,-2952.78,-2446.0,-7421.6,287
536,-2928.53,-2498.48,-7408.3,200
537,-2949.81,-2500.79,-7421.6,242
538,-2920.03,-2550.34,-7408.3,243
539,-2940.93,-2554.94,-7421.6,243
540,-2905.97,-2600.98,-7408.3,244
541,-2926.25,-2607.82,-7421.6,244
542,-2886.52,-2649.81,-7408.3,202
543,-2905.94,-2658.79,-7421.6,245
544,-2861.9,-2696.23,-7408.3,203
545,-2880.24,-2707.27,-7421.6,245
546,-2832.41,-2739.74,-7408.3,246
547,-2849.44,-2752.69,-7421.6,246
548,-2798.38,-2779.79,-7408.3,247
549,-2813.92,-2794.51,-7421.6,247
550,-2760.23,-2815.94,-7408.3,205
551,-2774.08,-2832.25,-7421.6,248
552,-2718.39,-2847.74,-7408.3,206
553,-2730.4,-2865.45,-7421.6,248
554,-2673.35,-2874.84,-7408.3,249
555,-2683.38,-2893.74,-7421.6,249
556,-2625.66,-2896.9,-7408.3,207
557,-2633.58,-2916.79,-7421.6,250
558,-2575.85,-2913.69,-7408.3,208
559,-2581.58,-2934.31,-7421.6,251
560,-2524.52,-2924.98,-7408.3,251
561,-2527.98,-2946.1,-7421.6,251
562,-2472.27,-2930.67,-7408.3,252
563,-2473.43,-2952.04,-7421.6,252
564,-2419.73,-2930.67,-7408.3,253
565,-2418.57,-2952.04,-7421.6,253
566,-2367.48,-2924.98,-7408.3,254
567,-2364.02,-2946.1,-7421.6,254
568,-2316.15,-2913.69,-7408.3,211
569,-2310.42,-2934.31,-7421.6,254
570,-2266.34,-2896.9,-7408.3,212
571,-2258.42,-2916.79,-7421.6,255
572,-2218.65,-2874.84,-7408.3,256
573,-2208.62,-2893.74,-7421.6,256
574,-2173.61,-2847.74,-7408.3,213
575,-2161.6,-2865.45,-7421.6,257
576,-2131.77,-2815.94,-7408.3,214
577,-2117.92,-2832.25,-7421.6,257
578,-2093.62,-2779.79,-7408.3,258
579,-2078.08,-2794.51,-7421.6,258
580,-2059.59,-2739.74,-7408.3,259
581,-2042.56,-2752.69,-7421.6,259
582,-2030.1,-2696.23,-7408.3,216
583,-2011.76,-2707.27,-7421.6,260
584,-2005.48,-2649.81,-7408.3,217
585,-1986.06,-2658.79,-7421.6,260
586,-1986.03,-2600.98,-7408.3,261
587,-1965.75,-2607.82,-7421.6,261
588,-1971.97,-2550.34,-7408.3,262
589,-1951.07,-2554.94,-7421.6,262
590,-1963.47,-2498.48,-7408.3,219
591,-1942.19,-2500.79,-7421.6,263
592,-1917.0,-2446.0,-7436.28,264
593,-1896.36,-2446.0,-7450.75,312
594,-1919.63,-2393.33,-7436.28,220
595,-1899.1,-2391.27,-7450.75,264
596,-1927.49,-2341.18,-7436.28,265
597,-1907.26,-2337.09,-7450.75,265
598,-1940.5,-2290.07,-7436.28,266
599,-1920.78,-2283.99,-7450.75,266
600,-1958.54,-2240.52,-7436.28,222
601,-1939.52,-2232.5,-7450.75,267
602,-1981.42,-2193.0,-7436.28,223
603,-1963.3,-2183.13,-7450.75,267
604,-2008.92,-2148.0,-7436.28,268
605,-1991.87,-2136.38,-7450.75,268
606,-2040.76,-2105.96,-7436.28,269
607,-2024.95,-2092.7,-7450.75,269
608,-2076.63,-2067.31,-7436.28,225
609,-2062.22,-2052.53,-7450.75,270
610,-2116.17,-2032.41,-7436.28,226
611,-2103.31,-2016.28,-7450.75,270
612,-2158.99,-2001.63,-7436.28,271
613,-2147.8,-1984.29,-7450.75,271
614,-2204.66,-1975.26,-7436.28,272
615,-2195.25,-1956.9,-7450.75,272
616,-2252.73,-1953.57,-7436.28,228
617,-2245.2,-1934.36,-7450.75,273
618,-2302.72,-1936.77,-7436.28,273
619,-2297.14,-1916.91,-7450.75,273
620,-2354.14,-1925.04,-7436.28,274
621,-2350.56,-1904.71,-7450.75,274
622,-2406.47,-1918.48,-7436.28,230
623,-2404.93,-1897.9,-7450.75,275
624,-2459.19,-1917.16,-7436.28,276
625,-2459.7,-1896.54,-7450.75,276
626,-2511.78,-1921.1,-7436.28,231
627,-2514.34,-1900.63,-7450.75,276
628,-2563.71,-1930.26,-7436.28,232
629,-2568.3,-1910.14,-7450.75,277
630,-2614.48,-1944.54,-7436.28,278
631,-2621.05,-1924.98,-7450.75,278
632,-2663.57,-1963.81,-7436.28,279
633,-2672.06,-1945.01,-7450.75,279
634,-2710.5,-1987.87,-7436.28,234
