X Y Interpolated_Values
6.440898560000000543e+02 4.201363299999999867e+01 1.006194427685243920e+00
6.640898560000000543e+02 4.201363299999999867e+01 1.010270375878972837e+00
6.840898560000000543e+02 4.201363299999999867e+01 1.016250725701286051e+00
7.040898560000000543e+02 4.201363299999999867e+01 1.015543120300240965e+00
7.240898560000000543e+02 4.201363299999999867e+01 1.019546906041422174e+00
7.440898560000000543e+02 4.201363299999999867e+01 1.006295489844730717e+00
7.640898560000000543e+02 4.201363299999999867e+01 1.020624066970649446e+00
7.840898560000000543e+02 4.201363299999999867e+01 9.909306493134438787e-01
8.040898560000000543e+02 4.201363299999999867e+01 1.015026492351726706e+00
2.408985600000000105e+01 4.801363299999999867e+01 9.998499825283434506e-01
4.408985599999999749e+01 4.801363299999999867e+01 9.995019697479171628e-01
6.408985599999999749e+01 4.801363299999999867e+01 9.990161504387533586e-01
8.408985599999999749e+01 4.801363299999999867e+01 9.983270301892088749e-01
1.040898559999999975e+02 4.801363299999999867e+01 9.984881160296409375e-01
1.240898559999999975e+02 4.801363299999999867e+01 9.982647693600338323e-01
1.440898559999999975e+02 4.801363299999999867e+01 9.985410601901831829e-01
1.640898559999999975e+02 4.801363299999999867e+01 9.983642633963208946e-01
1.840898559999999975e+02 4.801363299999999867e+01 9.976614952919904411e-01
2.040898559999999975e+02 4.801363299999999867e+01 9.957742825651303420e-01
2.240898559999999975e+02 4.801363299999999867e+01 9.947658202215153844e-01
2.440898559999999975e+02 4.801363299999999867e+01 9.946316831832606731e-01
2.640898559999999975e+02 4.801363299999999867e+01 9.943220445965533782e-01
2.840898559999999975e+02 4.801363299999999867e+01 9.934889895053552467e-01
3.040898559999999975e+02 4.801363299999999867e+01 9.918708971186466217e-01
3.240898559999999975e+02 4.801363299999999867e+01 9.913888411261797540e-01
3.440898559999999975e+02 4.801363299999999867e+01 9.900792244782641305e-01
3.640898559999999975e+02 4.801363299999999867e+01 9.903504414211565798e-01
3.840898559999999975e+02 4.801363299999999867e+01 9.893646815759761237e-01
4.040898559999999975e+02 4.801363299999999867e+01 9.874445074083072482e-01
4.240898559999999975e+02 4.801363299999999867e+01 9.888035577399291176e-01
4.440898559999999975e+02 4.801363299999999867e+01 9.891367607685014329e-01
4.640898559999999975e+02 4.801363299999999867e+01 9.879924037539473680e-01
4.840898559999999975e+02 4.801363299999999867e+01 9.889855981873629798e-01
