X Y Interpolated_Values
4.000000000000000000e+01 2.400000000000000000e+01 9.994852897392417779e-01
6.000000000000000000e+01 2.400000000000000000e+01 9.989483635552014462e-01
8.000000000000000000e+01 2.400000000000000000e+01 9.984642832415403513e-01
1.000000000000000000e+02 2.400000000000000000e+01 9.983837318015009732e-01
1.200000000000000000e+02 2.400000000000000000e+01 9.984270565257137298e-01
1.400000000000000000e+02 2.400000000000000000e+01 9.984371006626265865e-01
1.600000000000000000e+02 2.400000000000000000e+01 9.981388027322956047e-01
1.800000000000000000e+02 2.400000000000000000e+01 9.972658139628297613e-01
2.000000000000000000e+02 2.400000000000000000e+01 9.963784662996740815e-01
2.200000000000000000e+02 2.400000000000000000e+01 9.956022415415612947e-01
2.400000000000000000e+02 2.400000000000000000e+01 9.948508569709384464e-01
2.600000000000000000e+02 2.400000000000000000e+01 9.937085543891921446e-01
2.800000000000000000e+02 2.400000000000000000e+01 9.924272745203724932e-01
3.000000000000000000e+02 2.400000000000000000e+01 9.912115290304278625e-01
3.200000000000000000e+02 2.400000000000000000e+01 9.897153110634561157e-01
3.400000000000000000e+02 2.400000000000000000e+01 9.882155682590281209e-01
3.600000000000000000e+02 2.400000000000000000e+01 9.871055117078990637e-01
3.800000000000000000e+02 2.400000000000000000e+01 9.862409228458943744e-01
4.000000000000000000e+02 2.400000000000000000e+01 9.848713811720732902e-01
4.200000000000000000e+02 2.400000000000000000e+01 9.832354948651694793e-01
4.400000000000000000e+02 2.400000000000000000e+01 9.827574929958765582e-01
4.600000000000000000e+02 2.400000000000000000e+01 9.822327760196460922e-01
4.800000000000000000e+02 2.400000000000000000e+01 9.777388116116231265e-01
5.000000000000000000e+02 2.400000000000000000e+01 9.722978426621353698e-01
5.200000000000000000e+02 2.400000000000000000e+01 9.731948053916945618e-01
5.400000000000000000e+02 2.400000000000000000e+01 9.839274171200548258e-01
5.600000000000000000e+02 2.400000000000000000e+01 9.862080009113902701e-01
5.800000000000000000e+02 2.400000000000000000e+01 9.818659386211326945e-01
6.000000000000000000e+02 2.400000000000000000e+01 9.838300602747851453e-01
6.200000000000000000e+02 2.400000000000000000e+01 9.838023318052810939e-01
6.400000000000000000e+02 2.400000000000000000e+01 9.840369167696967345e-01
6.600000000000000000e+02 2.400000000000000000e+01 9.844668802424646481e-01
6.800000000000000000e+02 2.400000000000000000e+01 9.847601387474684831e-01
7.000000000000000000e+02 2.400000000000000000e+01 9.884446562082828125e-01
7.200000000000000000e+02 2.400000000000000000e+01 9.914170867057064962e-01
7.400000000000000000e+02 2.400000000000000000e+01 9.856446064600369317e-01
7.600000000000000000e+02 2.400000000000000000e+01 9.841402859990272534e-01
7.800000000000000000e+02 2.400000000000000000e+01 9.808211848963640511e-01
8.000000000000000000e+02 2.400000000000000000e+01 9.559346379091496759e-01
2.000000000000000000e+01 3.000000000000000000e+01 9.998802255214471746e-01
4.000000000000000000e+01 3.000000000000000000e+01 9.995031226529567103e-01
6.000000000000000000e+01 3.000000000000000000e+01 9.989957854736533083e-01
8.000000000000000000e+01 3.000000000000000000e+01 9.985475596107447060e-01
1.000000000000000000e+02 3.000000000000000000e+01 9.985131334427457261e-01
1.200000000000000000e+02 3.000000000000000000e+01 9.985651000887709738e-01
1.400000000000000000e+02 3.000000000000000000e+01 9.986115897455768442e-01
1.600000000000000000e+02 3.000000000000000000e+01 9.983964420904283266e-01
1.800000000000000000e+02 3.000000000000000000e+01 9.975602003109007576e-01
2.000000000000000000e+02 3.000000000000000000e+01 9.966492020919164307e-01
2.200000000000000000e+02 3.000000000000000000e+01 9.958548053217614049e-01
2.400000000000000000e+02 3.000000000000000000e+01 9.950982293028940440e-01
2.600000000000000000e+02 3.000000000000000000e+01 9.940632878271411510e-01
2.800000000000000000e+02 3.000000000000000000e+01 9.929833244269610226e-01
3.000000000000000000e+02 3.000000000000000000e+01 9.920035223627388099e-01
3.200000000000000000e+02 3.000000000000000000e+01 9.906362746180891188e-01
3.400000000000000000e+02 3.000000000000000000e+01 9.891852133244207756e-01
3.600000000000000000e+02 3.000000000000000000e+01 9.882236840639306852e-01
3.800000000000000000e+02 3.000000000000000000e+01 9.875522528952339618e-01
4.000000000000000000e+02 3.000000000000000000e+01 9.862671154717128630e-01
4.200000000000000000e+02 3.000000000000000000e+01 9.849790423106179471e-01
4.400000000000000000e+02 3.000000000000000000e+01 9.849295432505023040e-01
4.600000000000000000e+02 3.000000000000000000e+01 9.844556354620999095e-01
4.800000000000000000e+02 3.000000000000000000e+01 9.794540644265892215e-01
5.000000000000000000e+02 3.000000000000000000e+01 9.731679228500599299e-01
5.200000000000000000e+02 3.000000000000000000e+01 9.741105629574079439e-01
5.400000000000000000e+02 3.000000000000000000e+01 9.856206299210668043e-01
5.600000000000000000e+02 3.000000000000000000e+01 9.913086407196032290e-01
5.800000000000000000e+02 3.000000000000000000e+01 9.881206095142397450e-01
6.000000000000000000e+02 3.000000000000000000e+01 9.899374630135092668e-01
6.200000000000000000e+02 3.000000000000000000e+01 9.904878621059295396e-01
6.400000000000000000e+02 3.000000000000000000e+01 9.908831678234159002e-01
6.600000000000000000e+02 3.000000000000000000e+01 9.919237857583336204e-01
6.800000000000000000e+02 3.000000000000000000e+01 9.932963522385807043e-01
7.000000000000000000e+02 3.000000000000000000e+01 9.970654891962833499e-01
7.200000000000000000e+02 3.000000000000000000e+01 1.000668503642675899e+00
7.400000000000000000e+02 3.000000000000000000e+01 9.944270134766926006e-01
7.600000000000000000e+02 3.000000000000000000e+01 9.940634658451568129e-01
7.800000000000000000e+02 3.000000000000000000e+01 9.885984138096474139e-01
8.000000000000000000e+02 3.000000000000000000e+01 9.601520752026341254e-01
2.000000000000000000e+01 3.600000000000000000e+01 9.998944336510448005e-01
4.000000000000000000e+01 3.600000000000000000e+01 9.995204881842311151e-01
6.000000000000000000e+01 3.600000000000000000e+01 9.990383089293276564e-01
8.000000000000000000e+01 3.600000000000000000e+01 9.986256300856382051e-01
1.000000000000000000e+02 3.600000000000000000e+01 9.986411600036687597e-01
1.200000000000000000e+02 3.600000000000000000e+01 9.986983911073872289e-01
1.400000000000000000e+02 3.600000000000000000e+01 9.987725304010616201e-01
1.600000000000000000e+02 3.600000000000000000e+01 9.986421960808300469e-01
1.800000000000000000e+02 3.600000000000000000e+01 9.979222869442323507e-01
2.000000000000000000e+02 3.600000000000000000e+01 9.969338559560512181e-01
2.200000000000000000e+02 3.600000000000000000e+01 9.961568972713760184e-01
2.400000000000000000e+02 3.600000000000000000e+01 9.953900085674178833e-01
2.600000000000000000e+02 3.600000000000000000e+01 9.944723090729579162e-01
2.800000000000000000e+02 3.600000000000000000e+01 9.936223938083914575e-01
3.000000000000000000e+02 3.600000000000000000e+01 9.928785097677121918e-01
3.200000000000000000e+02 3.600000000000000000e+01 9.916349027724419285e-01
3.400000000000000000e+02 3.600000000000000000e+01 9.902446086761689248e-01
3.600000000000000000e+02 3.600000000000000000e+01 9.894293004982952500e-01
3.800000000000000000e+02 3.600000000000000000e+01 9.889669423972645701e-01
4.000000000000000000e+02 3.600000000000000000e+01 9.874747146352866878e-01
4.200000000000000000e+02 3.600000000000000000e+01 9.867714164806871135e-01
4.400000000000000000e+02 3.600000000000000000e+01 9.871159892053659179e-01
4.600000000000000000e+02 3.600000000000000000e+01 9.865725967264638019e-01
4.800000000000000000e+02 3.600000000000000000e+01 9.812359588534130816e-01
5.000000000000000000e+02 3.600000000000000000e+01 9.741245994986570400e-01
5.200000000000000000e+02 3.600000000000000000e+01 9.753604547394771895e-01
5.400000000000000000e+02 3.600000000000000000e+01 9.874723750366830588e-01
5.600000000000000000e+02 3.600000000000000000e+01 9.958120280589098927e-01
5.800000000000000000e+02 3.600000000000000000e+01 9.937583805750801469e-01
6.000000000000000000e+02 3.600000000000000000e+01 9.952632659980689134e-01
6.200000000000000000e+02 3.600000000000000000e+01 9.958686243329577525e-01
6.400000000000000000e+02 3.600000000000000000e+01 9.964984848007377716e-01
6.600000000000000000e+02 3.600000000000000000e+01 9.982006894745364400e-01
6.800000000000000000e+02 3.600000000000000000e+01 9.998263991289715324e-01
7.000000000000000000e+02 3.600000000000000000e+01 1.004077438754943818e+00
7.200000000000000000e+02 3.600000000000000000e+01 1.007885661739784444e+00
7.400000000000000000e+02 3.600000000000000000e+01 1.001307274398050007e+00
7.600000000000000000e+02 3.600000000000000000e+01 1.001934552451327010e+00
7.800000000000000000e+02 3.600000000000000000e+01 9.948852125482287034e-01
8.000000000000000000e+02 3.600000000000000000e+01 9.638112471870352582e-01
2.000000000000000000e+01 4.200000000000000000e+01 9.999087469505645309e-01
4.000000000000000000e+01 4.200000000000000000e+01 9.995374505460641323e-01
6.000000000000000000e+01 4.200000000000000000e+01 9.990762186577604176e-01
8.000000000000000000e+01 4.200000000000000000e+01 9.986986506073017855e-01
1.000000000000000000e+02 4.200000000000000000e+01 9.987670714313853226e-01
1.200000000000000000e+02 4.200000000000000000e+01 9.988267474230139165e-01
1.400000000000000000e+02 4.200000000000000000e+01 9.989208946103902420e-01
1.600000000000000000e+02 4.200000000000000000e+01 9.988700683876364783e-01
1.800000000000000000e+02 4.200000000000000000e+01 9.983020744626973642e-01
2.000000000000000000e+02 4.200000000000000000e+01 9.972331630845582273e-01
